Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2003,237109,Yakima Valley College,1,Main Campus,4484,0,0,0,,,0,,,0,0,0,0,0
2004,245883,Antioch University-Seattle,1,Main Campus,913,0,0,0,,,0,,,0,0,1,0,0
2004,235547,Bastyr University,1,Main Campus,1126,0,0,0,,,0,,,0,0,0,1,0
2004,235671,Bates Technical College,1,Downtown Campus,5327,0,0,0,,,0,,,0,0,0,0,0
2004,235671,Bates Technical College,2,South Campus,5327,0,0,0,,,0,,,0,0,0,0,0
2004,235671,Bates Technical College,3,Central Campus,5327,0,0,0,,,0,,,0,0,1,0,0
2004,234669,Bellevue College,1,Main Campus,12621,0,0,0,,,0,,,1,2,0,19,0
2004,234696,Bellingham Technical College,1,Main Campus,2573,0,0,0,,,0,,,0,0,7,0,0
2004,234711,Big Bend Community College,1,Main Campus,1919,0,0,0,,,0,,,0,0,0,0,0
2004,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,58,0,0,0,,,0,,,0,0,0,0,0
2004,439190,Cascadia College,1,Main Campus,1889,0,0,0,,,0,,,0,0,0,0,2
2004,234827,Central Washington University,1,Central Washington University,9912,0,0,4,,,0,,,0,1,30,6,0
2004,234845,Centralia College,1,Centralia College,3956,0,0,0,,,0,,,0,0,0,0,0
2004,234845,Centralia College,2,Centralia College - East Campus,3956,0,0,0,,,0,,,0,0,0,0,0
2004,102845,Charter College,1,Charter College-Anchorage,402,0,0,0,,,0,,,0,0,0,0,0
2004,234915,City University of Seattle,2,Everett,4254,0,0,0,,,0,,,0,0,0,0,0
2004,234915,City University of Seattle,4,Renton,4254,0,0,0,,,0,,,0,0,0,0,0
2004,234915,City University of Seattle,6,Tacoma,4254,0,0,0,,,0,,,0,0,0,0,0
2004,234915,City University of Seattle,8,Vancouver,4254,0,0,0,,,0,,,0,0,0,0,0
2004,234933,Clark College,1,Main Campus,9946,0,0,0,,,0,,,2,1,2,6,2
2004,234951,Clover Park Technical College,1,Lakewood Campus,8488,0,0,0,,,0,,,0,0,8,2,0
2004,234979,Columbia Basin College,1,Columbia Basin College,5894,0,0,0,,,0,,,0,0,0,0,0
2004,177065,Columbia College,26,Columbia College @ Marysville,11017,0,0,0,,,0,,,0,0,0,0,0
2004,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,11017,0,0,0,,,0,,,0,0,0,0,0
2004,235024,Cornish College of the Arts,1,Cornish College of the Arts,728,0,0,0,,,0,,,0,0,2,0,0
2004,443410,DigiPen Institute of Technology,1,DigiPen,414,0,0,0,,,0,,,0,0,0,0,0
2004,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,176,0,0,0,,,0,,,0,0,0,0,0
2004,235097,Eastern Washington University,1,EWU Main Campus,10706,0,0,1,,,0,,,0,4,10,2,0
2004,235103,Edmonds College,1,Main Campus,7619,0,0,0,,,0,,,0,0,1,4,0
2004,235149,Everett Community College,1,Everett Community College,6624,0,0,0,,,0,,,1,0,2,7,0
2004,443049,Faith International University,1,Main Campus,256,0,0,0,,,0,,,0,0,0,0,0
2004,235307,Glen Dow Academy of Hair Design,1,Main Campus,107,0,0,0,,,0,,,0,0,0,0,0
2004,235316,Gonzaga University,1,Main Campus,5858,0,0,5,,,0,,,0,1,32,3,0
2004,235316,Gonzaga University,2,Gonzaga-In-Florence,5858,0,0,0,,,0,,,0,0,0,0,0
2004,235334,Grays Harbor College,1,Main Campus,2359,0,0,0,,,0,,,0,0,4,0,0
2004,235343,Green River College,1,Main Campus,6617,0,0,0,,,0,,,0,0,4,7,0
2004,235422,Heritage University,1,Heritage University Main Campus,1355,0,0,0,,,0,,,0,0,2,0,0
2004,235583,Highlights Beauty Schools,1,Main Campus,153,0,0,0,,,0,,,0,0,0,2,0
2004,407708,Highlights Beauty Schools,1,Branch Campus,169,0,0,0,,,0,,,0,0,0,0,0
2004,235431,Highline College,1,Highline College,5610,0,0,0,,,0,,,0,0,0,15,0
2004,235501,International Air and Hospitality Academy,1,Main Campus,286,0,0,0,,,0,,,0,0,0,0,0
2004,235699,Lake Washington Institute of Technology,1,Kirkland Campus,3614,0,0,0,,,0,,,0,0,0,0,0
2004,235750,Lower Columbia College,1,Lower Columbia College,3223,0,0,0,,,0,,,0,0,0,3,0
2004,236072,North Seattle College,1,Main Campus,5754,0,0,0,,,0,,,1,0,0,2,0
2004,377546,Northwest College of Art & Design,1,Main,103,0,0,0,,,0,,,0,0,0,0,0
2004,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,52,0,0,0,,,0,,,0,0,0,0,0
2004,380377,Northwest Indian College,1,Lummi Campus,519,0,0,0,,,0,,,0,0,6,0,0
2004,236133,Northwest University,1,Northwest University,1180,0,0,0,,,0,,,0,0,0,0,0
2004,236188,Olympic College,1,Bremerton Campus,6455,0,0,0,,,0,,,0,0,0,1,0
2004,236230,Pacific Lutheran University,1,Main Campus,3643,0,0,0,,,0,,,1,2,10,9,0
2004,178721,Park University,11,Fairchild AFB,12548,0,0,0,,,0,,,0,0,0,0,0
2004,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,57,0,0,0,,,0,,,0,0,1,0,0
2004,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,75,0,0,0,,,0,,,0,0,0,0,0
2004,236258,Peninsula College,1,Main Campus,4132,0,0,0,,,0,,,0,0,0,0,0
2004,236258,Peninsula College,2,Forks Branch,4132,0,0,0,,,0,,,0,0,0,0,0
2004,236258,Peninsula College,3,Port Townsend Branch,4132,0,0,0,,,0,,,0,0,0,0,0
2004,236212,Perry Technical Institute,1,Perry Technical Institute,358,0,0,0,,,0,,,0,0,4,0,0
2004,235237,Pierce College District,1,Pierce College Fort Steilacoom,7031,0,0,0,,,0,,,0,0,0,4,1
2004,368629,Pima Medical Institute-Seattle,1,Seattle Campus,111,0,0,0,,,0,,,0,0,1,0,0
2004,236382,Renton Technical College,1,Renton Technical College,3682,0,0,0,,,0,,,0,0,0,6,0
2004,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1512,0,0,0,,,0,,,0,0,6,0,1
2004,236513,Seattle Central College,1,Seattle Central College,6660,0,0,0,,,0,,,0,2,2,0,0
2004,439914,Seattle Institute of East Asian Medicine,1,Main Campus,32,0,0,0,,,0,,,0,0,0,0,0
2004,236577,Seattle Pacific University,1,Main Campus,3779,0,0,0,,,0,,,0,1,17,7,0
2004,236595,Seattle University,1,Main Campus,6810,0,0,1,,,0,,,1,0,6,6,0
2004,236610,Shoreline Community College,1,Shoreline Community College,6723,0,0,0,,,0,,,0,0,0,0,0
2004,236638,Skagit Valley College,1,Mount Vernon Campus,5978,0,0,0,,,0,,,2,2,4,1,0
2004,236638,Skagit Valley College,2,Whidbey Island Campus,5978,0,0,0,,,0,,,0,0,0,0,0
2004,236638,Skagit Valley College,4,San Juan Center,5978,0,0,0,,,0,,,0,0,0,0,0
2004,236656,South Puget Sound Community College,1,Main Campus,4829,0,0,0,,,0,,,0,0,7,0,0
2004,236504,South Seattle College,1,South Seattle College,6054,0,0,0,,,0,,,0,0,11,5,0
2004,236504,South Seattle College,2,Georgetown Campus,6054,0,0,0,,,0,,,0,0,0,0,0
2004,236692,Spokane Community College,1,Main Campus,6829,0,0,0,,,0,,,0,0,13,1,0
2004,236708,Spokane Falls Community College,1,Main Campus,8955,0,0,0,,,0,,,0,0,7,0,0
2004,236744,Stylemaster College of Hair Design,1,Main Campus,55,0,0,0,,,0,,,0,0,0,0,0
2004,236753,Tacoma Community College,1,Tacoma Community College,6471,0,0,2,,,0,,,1,1,1,8,0
2004,235167,The Evergreen State College,1,Main Campus,4410,0,0,0,,,0,,,0,4,17,2,0
2004,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,244,0,0,0,,,0,,,0,0,0,0,0
2004,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,130,0,0,0,,,0,,,0,0,0,0,0
2004,236328,University of Puget Sound,1,Main Campus,2864,0,0,2,,,0,,,1,0,3,8,0
2004,377555,University of Washington-Bothell Campus,1,Bothell Campus,1608,0,0,0,,,0,,,0,0,0,0,2
2004,236948,University of Washington-Seattle Campus,1,Main Campus,39199,0,0,1,,,0,,,4,0,51,35,3
2004,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,2100,0,0,0,,,0,,,0,2,3,1,0
2004,236887,Walla Walla Community College,1,Walla Walla Campus,4706,0,0,0,,,0,,,0,1,1,0,0
2004,236896,Walla Walla University,1,Main Campus,1968,0,0,0,,,0,,,0,0,4,0,1
2004,236939,Washington State University,1,Pullman Campus,23241,0,0,4,,,0,,,0,4,47,18,5
2004,236939,Washington State University,2,Vancouver Campus,23241,0,0,0,,,0,,,0,0,0,0,0
2004,236939,Washington State University,3,Spokane Campus,23241,0,0,0,,,0,,,0,0,10,2,0
2004,236939,Washington State University,4,Tri Cities,23241,0,0,0,,,0,,,0,0,0,0,0
2004,236975,Wenatchee Valley College,1,Main Campus,3353,0,0,0,,,0,,,0,0,11,0,0
2004,237011,Western Washington University,1,Bellingham Campus,14190,0,0,1,,,0,,,0,0,8,12,2
2004,237039,Whatcom Community College,1,Main Campus,3990,0,0,0,,,0,,,0,0,3,0,0
2004,237057,Whitman College,1,Whitman College,1481,0,0,8,,,0,,,1,0,1,0,0
2004,237066,Whitworth University,1,Main Campus,2382,0,0,0,,,0,,,0,0,6,0,0
2004,237109,Yakima Valley College,1,Main Campus,4737,0,0,0,,,0,,,0,0,0,2,0
2005,245883,Antioch University-Seattle,1,Main Campus,863,0,0,0,,,0,,,0,0,0,0,0
2005,235547,Bastyr University,1,Main Campus,1076,0,0,0,,,0,,,0,0,1,1,0
2005,235671,Bates Technical College,1,Downtown Campus,5204,0,0,0,,,0,,,0,0,1,0,0
2005,235671,Bates Technical College,2,South Campus,5204,0,0,0,,,0,,,0,0,0,3,0
2005,235671,Bates Technical College,3,Central Campus,5204,0,0,0,,,0,,,0,0,0,0,0
2005,234669,Bellevue College,1,Main Campus,12086,0,0,0,,,0,,,0,0,0,8,1
2005,234696,Bellingham Technical College,1,Main Campus,2398,0,0,0,,,0,,,0,0,10,0,0
2005,234711,Big Bend Community College,1,Main Campus,1800,0,0,0,,,0,,,0,0,1,0,0
2005,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,76,0,0,0,,,0,,,0,0,0,0,0
2005,439190,Cascadia College,1,Main Campus,1944,0,0,0,,,0,,,0,0,0,1,0
2005,234827,Central Washington University,1,Central Washington University,10190,0,0,1,,,0,,,0,2,22,4,0
2005,234845,Centralia College,1,Centralia College,4037,0,0,0,,,0,,,1,0,0,0,0
2005,234845,Centralia College,2,Centralia College - East Campus,4037,0,0,0,,,0,,,0,0,1,0,0
2005,102845,Charter College,1,Charter College-Anchorage,424,0,0,0,,,0,,,0,0,1,0,0
2005,234915,City University of Seattle,2,Everett,4020,0,0,0,,,0,,,0,0,0,0,0
2005,234915,City University of Seattle,4,Renton,4020,0,0,0,,,0,,,0,0,0,0,0
2005,234915,City University of Seattle,6,Tacoma,4020,0,0,0,,,0,,,0,0,0,0,0
2005,234915,City University of Seattle,8,Vancouver,4020,0,0,0,,,0,,,0,0,0,0,0
2005,234933,Clark College,1,Main Campus,9820,0,0,0,,,0,,,0,0,1,4,0
2005,234951,Clover Park Technical College,1,Lakewood Campus,8383,0,0,0,,,0,,,0,0,10,2,0
2005,234979,Columbia Basin College,1,Columbia Basin College,5670,0,0,0,,,0,,,0,0,0,1,0
2005,177065,Columbia College,26,Columbia College @ Marysville,11792,0,0,0,,,0,,,0,0,0,0,0
2005,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,11792,0,0,0,,,0,,,0,0,0,0,0
2005,235024,Cornish College of the Arts,1,Cornish College of the Arts,768,0,0,0,,,0,,,0,0,3,2,0
2005,443410,DigiPen Institute of Technology,1,DigiPen,677,0,0,0,,,0,,,0,0,0,0,0
2005,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,261,0,0,0,,,0,,,0,0,0,0,0
2005,235097,Eastern Washington University,1,EWU Main Campus,10908,0,0,2,,,0,,,1,1,21,4,0
2005,235103,Edmonds College,1,Main Campus,7581,0,0,1,,,0,,,0,0,7,8,0
2005,235149,Everett Community College,1,Everett Community College,6666,0,0,0,,,0,,,0,0,4,4,0
2005,446260,Evergreen Beauty and Barber College-Everett,1,Main Campus,38,0,0,0,,,0,,,0,0,0,1,0
2005,443049,Faith International University,1,Main Campus,346,0,0,0,,,0,,,0,0,0,0,0
2005,235307,Glen Dow Academy of Hair Design,1,Main Campus,102,0,0,0,,,0,,,0,0,0,0,0
2005,235316,Gonzaga University,1,Main Campus,6377,0,0,5,,,0,,,0,1,36,2,0
2005,235316,Gonzaga University,2,Gonzaga-In-Florence,6377,0,0,0,,,0,,,0,0,2,0,0
2005,235334,Grays Harbor College,1,Main Campus,2308,0,0,0,,,0,,,0,0,1,0,0
2005,235343,Green River College,1,Main Campus,6693,0,0,0,,,0,,,0,0,9,9,0
2005,235422,Heritage University,1,Heritage University Main Campus,1311,0,0,0,,,0,,,0,0,2,0,0
2005,235583,Highlights Beauty Schools,1,Main Campus,248,0,0,0,,,0,,,0,0,0,0,0
2005,407708,Highlights Beauty Schools,1,Branch Campus,240,0,0,0,,,0,,,0,0,0,2,0
2005,235431,Highline College,1,Highline College,5484,0,0,0,,,0,,,1,1,0,8,0
2005,235501,International Air and Hospitality Academy,1,Main Campus,232,0,0,0,,,0,,,0,0,0,0,0
2005,235699,Lake Washington Institute of Technology,1,Kirkland Campus,3599,0,0,0,,,0,,,0,0,0,1,0
2005,235750,Lower Columbia College,1,Lower Columbia College,3073,0,0,0,,,0,,,0,0,1,0,0
2005,236072,North Seattle College,1,Main Campus,5743,0,0,0,,,0,,,1,0,0,0,0
2005,377546,Northwest College of Art & Design,1,Main,130,0,0,0,,,0,,,0,0,1,0,0
2005,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,50,0,0,0,,,0,,,0,0,0,0,0
2005,380377,Northwest Indian College,1,Lummi Campus,495,0,0,0,,,0,,,0,0,2,0,0
2005,236133,Northwest University,1,Northwest University,1260,0,0,0,,,0,,,0,0,0,0,0
2005,236188,Olympic College,1,Bremerton Campus,6844,0,0,0,,,0,,,0,0,0,1,0
2005,236230,Pacific Lutheran University,1,Main Campus,3680,0,0,0,,,0,,,0,0,5,21,0
2005,178721,Park University,11,Fairchild AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,81,0,0,0,,,0,,,0,0,0,0,0
2005,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,59,0,0,0,,,0,,,0,0,0,0,0
2005,236258,Peninsula College,1,Main Campus,4256,0,0,0,,,0,,,0,0,0,0,0
2005,236258,Peninsula College,2,Forks Branch,4256,0,0,0,,,0,,,0,0,0,0,0
2005,236258,Peninsula College,3,Port Townsend Branch,4256,0,0,0,,,0,,,0,0,0,0,0
2005,236212,Perry Technical Institute,1,Perry Technical Institute,361,0,0,0,,,0,,,0,0,1,0,0
2005,235237,Pierce College District,1,Pierce College Fort Steilacoom,7865,0,0,0,,,0,,,0,0,0,6,0
2005,368629,Pima Medical Institute-Seattle,1,Seattle Campus,244,0,0,0,,,0,,,0,0,0,0,0
2005,236382,Renton Technical College,1,Renton Technical College,8217,0,0,0,,,0,,,0,0,0,6,0
2005,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1505,0,0,2,,,0,,,0,0,8,0,0
2005,236513,Seattle Central College,1,Seattle Central College,6271,0,0,0,,,0,,,0,7,3,3,1
2005,439914,Seattle Institute of East Asian Medicine,1,Main Campus,35,0,0,0,,,0,,,0,0,2,0,0
2005,236577,Seattle Pacific University,1,Main Campus,3873,0,0,0,,,0,,,0,1,11,12,0
2005,236595,Seattle University,1,Main Campus,7109,0,0,2,,,0,,,0,0,4,10,1
2005,236610,Shoreline Community College,1,Shoreline Community College,6581,0,0,0,,,0,,,0,0,0,2,1
2005,236638,Skagit Valley College,1,Mount Vernon Campus,5485,0,0,1,,,0,,,0,1,3,3,0
2005,236638,Skagit Valley College,2,Whidbey Island Campus,5485,0,0,0,,,0,,,0,0,0,0,1
2005,236638,Skagit Valley College,4,San Juan Center,5485,0,0,0,,,0,,,0,0,0,0,0
2005,236656,South Puget Sound Community College,1,Main Campus,4529,0,0,0,,,0,,,0,0,3,4,0
2005,236504,South Seattle College,1,South Seattle College,6769,0,0,0,,,0,,,0,0,7,1,0
2005,236504,South Seattle College,2,Georgetown Campus,6769,0,0,0,,,0,,,0,0,2,0,0
2005,236692,Spokane Community College,1,Main Campus,6535,0,0,0,,,0,,,0,0,5,5,0
2005,236708,Spokane Falls Community College,1,Main Campus,9013,0,0,0,,,0,,,0,0,1,1,0
2005,236744,Stylemaster College of Hair Design,1,Main Campus,24,0,0,0,,,0,,,0,0,0,0,0
2005,236753,Tacoma Community College,1,Tacoma Community College,6371,0,0,0,,,0,,,2,0,2,2,0
2005,235167,The Evergreen State College,1,Main Campus,4470,0,0,6,,,0,,,0,1,18,4,0
2005,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,284,0,0,0,,,0,,,0,0,0,0,0
2005,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,116,0,0,0,,,0,,,0,0,0,0,0
2005,236328,University of Puget Sound,1,Main Campus,2868,0,0,0,,,0,,,1,0,13,11,0
2005,377555,University of Washington-Bothell Campus,1,Bothell Campus,1534,0,0,0,,,0,,,0,0,0,1,0
2005,236948,University of Washington-Seattle Campus,1,Main Campus,39251,0,0,6,,,0,,,2,2,87,46,2
2005,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,2189,0,0,0,,,0,,,0,0,1,1,0
2005,236887,Walla Walla Community College,1,Walla Walla Campus,4625,0,0,0,,,0,,,0,0,1,0,0
2005,236887,Walla Walla Community College,2,Clarkston Center,4625,0,0,0,,,0,,,0,0,0,0,0
2005,236896,Walla Walla University,1,Main Campus,1942,0,0,0,,,0,,,0,0,1,1,0
2005,236939,Washington State University,1,Pullman Campus,23544,0,0,7,,,0,,,1,1,40,11,2
2005,236939,Washington State University,2,Vancouver Campus,23544,0,0,0,,,0,,,0,0,0,1,0
2005,236939,Washington State University,3,Spokane Campus,23544,0,0,0,,,0,,,0,0,16,0,0
2005,236939,Washington State University,4,Tri Cities,23544,0,0,0,,,0,,,0,0,0,0,0
2005,236975,Wenatchee Valley College,1,Main Campus,3113,0,0,2,,,0,,,0,0,8,1,0
2005,237011,Western Washington University,1,Bellingham Campus,14247,0,0,2,,,0,,,0,0,16,2,0
2005,237039,Whatcom Community College,1,Main Campus,3844,0,0,0,,,0,,,0,0,5,1,0
2005,237057,Whitman College,1,Whitman College,1512,0,0,3,,,0,,,0,0,4,0,0
2005,237066,Whitworth University,1,Main Campus,2440,0,0,0,,,0,,,0,0,0,0,0
2005,237109,Yakima Valley College,1,Main Campus,4433,0,0,0,,,0,,,0,0,1,6,0
2006,245883,Antioch University-Seattle,1,Main Campus,832,0,0,0,,,0,,,0,0,0,0,0
2006,235547,Bastyr University,1,Main Campus,1138,0,0,0,,,0,,,0,0,0,0,1
2006,235671,Bates Technical College,1,Downtown Campus,4947,0,0,0,,,0,,,0,0,0,2,0
2006,235671,Bates Technical College,2,South Campus,4947,0,0,0,,,0,,,0,0,2,2,0
2006,235671,Bates Technical College,3,Central Campus,4947,0,0,0,,,0,,,0,0,0,0,0
2006,234669,Bellevue College,1,Main Campus,12041,0,0,0,,,0,,,0,0,0,7,0
2006,234696,Bellingham Technical College,1,Main Campus,2417,0,0,0,,,0,,,0,0,2,0,0
2006,234711,Big Bend Community College,1,Main Campus,1868,0,0,0,,,0,,,0,0,1,0,0
2006,236018,BJ's Beauty & Barber College,1,BJ's Beauty & Barber College,67,0,0,0,,,0,,,0,0,0,0,0
2006,439190,Cascadia College,1,Main Campus,1950,0,0,0,,,0,,,0,0,0,0,0
2006,234827,Central Washington University,1,Central Washington University,10688,0,0,2,,,0,,,0,1,14,4,0
2006,234845,Centralia College,1,Centralia College,3205,0,0,0,,,0,,,0,0,0,1,0
2006,234845,Centralia College,2,Centralia College - East Campus,3205,0,0,0,,,0,,,0,0,0,0,0
2006,102845,Charter College,1,Charter College-Anchorage,403,0,0,0,,,0,,,0,0,0,0,0
2006,234915,City University of Seattle,2,Everett,3837,0,0,0,,,0,,,0,0,0,0,0
2006,234915,City University of Seattle,4,Renton,3837,0,0,0,,,0,,,0,0,0,0,0
2006,234915,City University of Seattle,6,Tacoma,3837,0,0,0,,,0,,,0,0,0,0,0
2006,234915,City University of Seattle,8,Vancouver,3837,0,0,0,,,0,,,0,0,0,0,0
2006,234933,Clark College,1,Main Campus,9906,0,0,0,,,0,,,0,0,0,7,0
2006,234951,Clover Park Technical College,1,Lakewood Campus,7743,0,0,0,,,0,,,0,0,2,1,0
2006,234979,Columbia Basin College,1,Columbia Basin College,5985,0,0,0,,,0,,,0,0,0,2,0
2006,177065,Columbia College,26,Columbia College @ Marysville,12280,0,0,0,,,0,,,0,0,0,0,0
2006,177065,Columbia College,29,Columbia College @ NAS Whidbey Island,12280,0,0,0,,,0,,,0,0,0,0,0
2006,235024,Cornish College of the Arts,1,Cornish College of the Arts,789,0,0,0,,,0,,,0,0,4,0,0
2006,443410,DigiPen Institute of Technology,1,DigiPen,789,0,0,0,,,0,,,0,0,0,0,0
2006,235088,Divers Institute of Technology,1,DIVERS INSTITUTE OF TECHNOLOGY,263,0,0,0,,,0,,,0,0,0,0,0
2006,235097,Eastern Washington University,1,EWU Main Campus,11161,0,0,2,,,0,,,0,1,19,1,0
2006,235103,Edmonds College,1,Main Campus,8103,0,0,0,,,0,,,0,0,4,8,0
2006,235149,Everett Community College,1,Everett Community College,7141,0,0,0,,,0,,,1,0,3,13,0
2006,446260,Evergreen Beauty and Barber College-Everett,1,Main Campus,52,0,0,0,,,0,,,0,0,0,0,0
2006,443049,Faith International University,1,Main Campus,317,0,0,0,,,0,,,0,0,0,0,0
2006,235307,Glen Dow Academy of Hair Design,1,Main Campus,124,0,0,0,,,0,,,0,0,0,0,0
2006,235316,Gonzaga University,1,Main Campus,6607,0,0,4,,,0,,,0,5,22,18,1
2006,235316,Gonzaga University,2,Gonzaga-In-Florence,6607,0,0,0,,,0,,,0,0,0,0,0
2006,235334,Grays Harbor College,1,Main Campus,2159,0,0,0,,,0,,,0,0,0,0,0
2006,235343,Green River College,1,Main Campus,6821,0,0,0,,,0,,,0,0,16,5,0
2006,235422,Heritage University,1,Heritage University Main Campus,1336,0,0,0,,,0,,,0,0,1,1,0
2006,235583,Highlights Beauty Schools,1,Main Campus,240,0,0,0,,,0,,,0,0,0,0,0
2006,407708,Highlights Beauty Schools,1,Branch Campus,252,0,0,0,,,0,,,0,0,0,3,0
2006,235431,Highline College,1,Highline College,5576,0,0,0,,,0,,,3,1,0,0,0
2006,235501,International Air and Hospitality Academy,1,Main Campus,249,0,0,0,,,0,,,0,0,0,0,0
2006,235699,Lake Washington Institute of Technology,1,Kirkland Campus,3890,0,0,0,,,0,,,0,0,0,1,0
2006,235750,Lower Columbia College,1,Lower Columbia College,3268,0,0,0,,,0,,,0,0,0,0,0
2006,236072,North Seattle College,1,Main Campus,5883,0,0,0,,,0,,,0,0,1,2,0
2006,377546,Northwest College of Art & Design,1,Main,96,0,0,0,,,0,,,0,0,1,0,0
2006,434362,Northwest HVAC/R Training Center,1,Northwest HVAC/R Association & Training Center,44,0,0,0,,,0,,,0,0,0,0,0
2006,380377,Northwest Indian College,1,Lummi Campus,623,0,0,0,,,0,,,0,0,4,0,0
2006,236133,Northwest University,1,Northwest University,1281,0,0,0,,,0,,,0,0,0,0,0
2006,236188,Olympic College,1,Bremerton Campus,6765,0,0,0,,,0,,,0,0,0,0,0
2006,236230,Pacific Lutheran University,1,Main Campus,3640,0,0,0,,,0,,,0,0,15,8,0
2006,178721,Park University,11,Fairchild AFB,13182,0,0,0,,,0,,,0,0,0,0,0
2006,235158,Paroba College of Cosmetology,1,Paroba College of Cosmetology,109,0,0,0,,,0,,,0,0,13,0,0
2006,234924,Paul Mitchell the School-Richland,1,Paul Mitchell the School Richland,97,0,0,0,,,0,,,0,0,0,0,0
2006,236258,Peninsula College,1,Main Campus,3948,0,0,0,,,0,,,0,0,0,0,0
2006,236258,Peninsula College,2,Forks Branch,3948,0,0,0,,,0,,,0,0,0,0,0
2006,236258,Peninsula College,3,Port Townsend Branch,3948,0,0,0,,,0,,,0,0,0,0,0
2006,236212,Perry Technical Institute,1,Perry Technical Institute,398,0,0,0,,,0,,,0,0,1,0,0
2006,235237,Pierce College District,1,Pierce College Fort Steilacoom,7315,0,0,0,,,0,,,0,0,2,0,0
2006,449074,Pima Medical Institute-Renton,1,Renton Campus,212,0,0,0,,,0,,,0,0,0,2,0
2006,368629,Pima Medical Institute-Seattle,1,Seattle Campus,190,0,0,0,,,0,,,0,0,0,1,0
2006,236382,Renton Technical College,1,Renton Technical College,7906,0,0,0,,,0,,,0,0,0,6,0
2006,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1578,0,0,1,,,0,,,0,0,1,1,1
2006,236513,Seattle Central College,1,Seattle Central College,6780,0,0,0,,,0,,,0,0,0,4,0
